cena,ulica,pokoje,powierzchnia,piętro,liczba pięter,stan wykonczenia,balkon/ogrod/taras,miejsce parkingowe,rok budowy
795000.0,Kamieniecka,4,95.11,4.0,4.0,Do remontu,False,False,1937
779946.0,Zamkowa,2,42.62,1.0,23.0,Do remontu,True,False,2024
0.0,Kamieniecka,4,72.71,4.0,4.0,Do remontu,True,False,2024
0.0,Kamieniecka,3,58.6,4.0,4.0,Do remontu,True,False,2024
839000.0,Rynek,2,49.9,3.0,3.0,Do remontu,False,False,1920
729000.0,Sołtysowice,3,64.0,4.0,4.0,Do remontu,False,False,1969
775000.0,pl. Dominikański,4,72.5,4.0,4.0,Do remontu,True,False,2023
0.0,Kamieniecka,3,58.6,4.0,4.0,Do remontu,True,False,2024
0.0,Kamieniecka,4,72.71,4.0,4.0,Do remontu,True,False,2024
789000.0,pl. Dominikański,3,56.0,3.0,6.0,Do remontu,True,False,2023
740700.0,Worcella,2,40.04,4.0,4.0,Do remontu,False,False,2022
716000.0,Gajowa,1,29.0,6.0,6.0,Do remontu,True,False,2022
810870.0,Rudzka,3,83.79,2.0,2.0,Do remontu,True,False,2024
824871.0,Gajowa,3,64.3,4.0,4.0,Do remontu,True,False,2024
829910.0,Zielna,4,124.47,4.0,4.0,Do remontu,True,False,2023
0.0,Kamieniecka,3,58.79,4.0,4.0,Do remontu,True,False,2024
824871.0,Gajowa,3,64.3,4.0,4.0,Do remontu,True,False,2024
759000.0,Zielna,3,63.0,2.0,2.0,Do remontu,True,False,2023
834024.0,Zamkowa,2,44.84,5.0,23.0,Do remontu,True,False,2024
808524.0,pl. Dominikański,3,53.28,1.0,6.0,Do remontu,True,False,2023
716000.0,Kossaka,1,28.64,6.0,6.0,Do remontu,False,False,2018
726259.0,Zielna,4,70.17,4.0,4.0,Do remontu,False,False,2025
0.0,Kamieniecka,3,58.79,4.0,4.0,Do remontu,True,False,2024
0.0,Kamieniecka,3,59.1,4.0,4.0,Do remontu,True,False,2024
739833.0,Zamkowa,2,39.45,1.0,4.0,Do remontu,False,False,2024
0.0,Kamieniecka,4,72.71,4.0,4.0,Do remontu,True,False,2024
0.0,Kamieniecka,3,58.79,4.0,4.0,Do remontu,True,False,2024
830238.0,Zielna,4,125.18,1.0,1.0,Do remontu,True,False,2023
0.0,Kamieniecka,3,59.1,4.0,4.0,Do remontu,True,False,2024
745143.0,Rudzka,3,78.33,2.0,2.0,Do remontu,True,False,2024
0.0,Kamieniecka,3,58.79,4.0,4.0,Do remontu,True,False,2024
0.0,Kamieniecka,3,58.31,4.0,4.0,Do remontu,True,False,2024
0.0,Kamieniecka,3,59.1,4.0,4.0,Do remontu,True,False,2024
743375.0,Braterska,3,55.86,1.0,8.0,Do remontu,True,False,2026
899000.0,Zamkowa,4,70.0,4.0,4.0,Do remontu,False,False,1957
973000.0,Gajowa,2,39.0,9.0,17.0,Do remontu,True,False,2018
0.0,Kamieniecka,4,79.46,4.0,4.0,Do remontu,True,False,2024
0.0,Zamkowa,3,64.69,4.0,4.0,Do remontu,True,False,2024
895000.0,Żniwna,4,94.0,4.0,4.0,Do remontu,False,False,2000
1801975.0,Zamkowa,3,73.55,3.0,5.0,Do remontu,True,False,2024
859000.0,Zielna,4,77.38,4.0,4.0,Do remontu,True,False,2023
1081000.0,pl. Dominikański,4,79.03,6.0,6.0,Do remontu,True,False,2023
362500.0,Zielna,1,29.0,4.0,4.0,Do remontu,False,False,1969
1619000.0,pl. Dominikański,4,128.53,7.0,7.0,Do remontu,True,False,2023
1330000.0,Gajowa,4,74.0,2.0,4.0,Do remontu,True,False,2022
997000.0,pl. Dominikański,3,66.99,4.0,4.0,Do remontu,False,False,2024
868632.0,Zamkowa,2,42.58,8.0,23.0,Do remontu,False,False,2024
899750.0,Gajowa,4,82.04,4.0,4.0,Do remontu,False,False,2024
940000.0,Partynice,3,80.0,2.0,3.0,Do remontu,True,False,2008
887779.0,Zielna,4,96.36,4.0,4.0,Do remontu,False,False,2023
907605.0,Rudzka,3,95.85,2.0,2.0,Do remontu,True,False,2024
1689336.0,Sikorskiego,4,71.28,4.0,23.0,Do remontu,True,False,2024
969000.0,Zamkowa,4,74.15,1.0,9.0,Do remontu,True,False,2023
465000.0,pl. Dominikański,1,27.4,4.0,4.0,Do remontu,False,False,1965
1640520.0,Zamkowa,3,66.96,3.0,5.0,Do remontu,True,False,2024
878850.0,Rudzka,3,95.85,2.0,2.0,Do remontu,True,False,2024
1619000.0,Zamkowa,4,128.53,7.0,9.0,Do remontu,True,False,2023
1080000.0,Młynarska 14,3,72.02,3.0,5.0,Do remontu,True,False,2020
970000.0,Rudzka,3,82.6,3.0,3.0,Do remontu,True,False,2013
850000.0,Kossaka,3,80.0,3.0,4.0,Do remontu,False,False,1900
978916.0,Zamkowa,3,52.07,5.0,23.0,Do remontu,True,False,2024
990000.0,Rynek,3,51.97,4.0,4.0,Do remontu,False,False,1715
399000.0,Wełniana,1,28.0,1.0,6.0,Do remontu,True,False,2020
910000.0,Gajowa,4,83.04,4.0,4.0,Do remontu,False,False,2024
1029000.0,Zamkowa,4,77.3,4.0,4.0,Do remontu,True,False,2022
1049000.0,Zamkowa,4,77.33,2.0,9.0,Do remontu,True,False,2023
1030568.0,Zamkowa,3,52.58,9.0,23.0,Do remontu,False,False,2024
1530000.0,Zamkowa,4,110.53,6.0,7.0,Do remontu,True,False,2023
914000.0,Zamkowa,3,61.97,5.0,9.0,Do remontu,True,False,2023
439000.0,Paulińska,1,31.0,1.0,4.0,Do remontu,False,False,1969
0.0,Ruczajowa,2,34.72,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,2,36.03,4.0,4.0,Do remontu,False,False,2024
497420.0,Kossaka,1,26.6,4.0,4.0,Do remontu,True,False,2024
0.0,Ruczajowa,2,34.72,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,2,36.03,4.0,4.0,Do remontu,False,False,2024
497000.0,Rudzka,2,37.0,4.0,6.0,Do remontu,False,False,2022
0.0,Ruczajowa,2,38.15,4.0,4.0,Do remontu,False,False,2024
614250.0,Kossaka,2,45.5,3.0,7.0,Do remontu,False,False,2023
560000.0,Huby,2,36.0,6.0,10.0,Do remontu,False,False,1975
600000.0,pl. Dominikański,3,60.2,4.0,4.0,Do remontu,True,False,2023
0.0,Ruczajowa,2,34.72,4.0,4.0,Do remontu,False,False,2024
580000.0,Gajowa,2,44.68,4.0,4.0,Do remontu,True,False,2009
549000.0,Gajowa,2,37.45,4.0,4.0,Do remontu,True,False,2022
556330.0,Gajowa,2,43.84,1.0,2.0,Do remontu,True,False,2022
589000.0,pl. Dominikański,3,49.1,2.0,5.0,Do remontu,True,False,2025
496076.0,Gajowa,3,50.62,2.0,2.0,Do remontu,True,False,2025
609120.0,Zamkowa,2,38.64,4.0,4.0,Do remontu,True,False,2022
569000.0,pl. Dominikański,2,47.0,5.0,5.0,Do remontu,True,False,2025
499226.0,pl. Dominikański,2,42.2,2.0,2.0,Do remontu,True,False,2024
0.0,Ruczajowa,2,36.03,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,2,36.03,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,2,38.15,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,2,39.66,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,2,36.03,4.0,4.0,Do remontu,False,False,2024
539000.0,pl. Dominikański,2,44.08,2.0,5.0,Do remontu,True,False,2025
600000.0,pl. Dominikański,2,48.5,4.0,4.0,Do remontu,True,False,2024
615200.0,Rudzka,2,47.4,3.0,3.0,Do remontu,True,False,2025
610000.0,Worcella,3,54.0,3.0,4.0,Do remontu,True,False,1960
0.0,Ruczajowa,2,37.02,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,2,36.55,4.0,4.0,Do remontu,False,False,2024
595000.0,Zielna,3,63.0,4.0,10.0,Do remontu,True,False,1980
539000.0,Fabryczna,3,57.0,4.0,15.0,Do remontu,True,False,1980
569900.0,Zielna,2,52.7,8.0,8.0,Do remontu,True,False,2002
0.0,Ruczajowa,2,36.03,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,2,36.03,4.0,4.0,Do remontu,False,False,2024
710840.0,Rudzka,4,64.4,2.0,3.0,Do remontu,True,False,2025
699600.0,Kossaka,2,53.0,4.0,7.0,Do remontu,False,False,2023
0.0,Gajowa,2,43.13,4.0,7.0,Do remontu,False,False,2025
721074.0,Zamkowa,3,50.46,2.0,9.0,Do remontu,True,False,2023
721073.0,Zamkowa,3,50.46,2.0,9.0,Do remontu,True,False,2022
0.0,Gajowa,4,41.98,4.0,7.0,Do remontu,False,False,2025
0.0,Elizy Orzeszkowej,2,53.0,4.0,7.0,Do remontu,False,False,2024
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,88.9,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,88.9,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.02,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Elizy Orzeszkowej,4,86.5,4.0,7.0,Do remontu,False,False,2024
0.0,Elizy Orzeszkowej,4,86.5,5.0,7.0,Do remontu,False,False,2024
0.0,Gajowa,5,96.6,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,97.48,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,97.48,4.0,4.0,Do remontu,True,False,2025
373122.0,Gajowa,1,32.73,1.0,2.0,Do remontu,True,False,2025
1465660.0,Kossaka,4,110.2,6.0,7.0,Do remontu,False,False,2023
1580000.0,Gajowa,2,56.1,16.0,51.0,Do remontu,False,False,1969
389890.0,Rudzka,1,28.05,1.0,2.0,Do remontu,False,False,1969
1320000.0,Gajowa,4,134.5,2.0,4.0,Do remontu,False,False,1930
0.0,Gajowa,5,97.54,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,97.48,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,93.24,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,97.48,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,97.48,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,97.54,4.0,4.0,Do remontu,True,False,2025
356031.0,Gajowa,1,30.43,2.0,2.0,Do remontu,True,False,2025
1351350.0,Kossaka,3,100.1,7.0,7.0,Do remontu,False,False,2023
1351350.0,Kossaka,3,100.1,7.0,7.0,Do remontu,True,False,2023
395922.0,Gajowa,2,34.73,1.0,3.0,Do remontu,True,False,2025
0.0,Gajowa,5,93.24,4.0,4.0,Do remontu,True,False,2025
0.0,Elizy Orzeszkowej,4,86.5,3.0,7.0,Do remontu,False,False,2024
0.0,Gajowa,5,97.89,4.0,4.0,Do remontu,True,False,2025
1098550.0,Kossaka,4,86.5,3.0,7.0,Do remontu,False,False,2023
1150000.0,Gajowa,3,70.0,2.0,2.0,Do remontu,True,False,2009
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,97.89,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,96.17,4.0,4.0,Do remontu,True,False,2025
1250000.0,Gajowa,5,149.45,4.0,4.0,Do remontu,False,False,2024
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,96.6,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,97.54,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,93.24,4.0,4.0,Do remontu,True,False,2025
0.0,Gajowa,5,90.1,4.0,4.0,Do remontu,True,False,2025
0.0,Elizy Orzeszkowej,3,100.1,7.0,7.0,Do remontu,False,False,2024
598592.0,Zielna,3,60.16,4.0,4.0,Do remontu,True,False,2025
496085.0,Zielna,2,42.22,4.0,4.0,Do remontu,True,False,2025
609000.0,Perkusyjna,3,52.0,2.0,2.0,Do remontu,True,False,2010
559000.0,pl. Dominikański,1,30.6,3.0,6.0,Do remontu,True,False,2023
598791.0,Zielna,3,60.18,4.0,4.0,Do remontu,True,False,2025
521582.0,Gajowa,1,39.12,2.0,2.0,Do remontu,True,False,2022
539760.0,Zielna,2,41.52,1.0,4.0,Do remontu,True,False,2024
598000.0,pl. Dominikański,2,31.48,5.0,6.0,Do remontu,True,False,2024
399000.0,Stabłowice,1,28.0,1.0,6.0,Do remontu,True,False,2020
492476.0,Gajowa,3,48.76,3.0,3.0,Do remontu,True,False,2025
499000.0,pl. Dominikański,2,33.0,2.0,5.0,Do remontu,False,False,2014
610470.0,Gajowa,3,58.14,4.0,4.0,Do remontu,False,False,2025
519000.0,pl. Dominikański,1,30.8,4.0,9.0,Do remontu,True,False,2023
593047.0,pl. Dominikański,2,48.0,3.0,4.0,Do remontu,True,False,2025
599000.0,Grabiszyńska 208,2,56.4,4.0,4.0,Do remontu,False,False,1969
557620.0,pl. Dominikański,1,32.5,4.0,9.0,Do remontu,True,False,2026
561462.0,Gajowa,4,59.73,2.0,2.0,Do remontu,True,False,2025
563224.0,Zielna,3,51.91,2.0,2.0,Do remontu,True,False,2025
547336.0,Gajowa,2,44.14,2.0,3.0,Do remontu,True,False,2024
541000.0,pl. Dominikański,2,28.7,4.0,6.0,Do remontu,True,False,2024
599000.0,Kossaka,2,46.45,4.0,4.0,Do remontu,False,False,1933
610000.0,Gądów Mały,2,47.1,6.0,6.0,Do remontu,True,False,1970
519000.0,pl. Dominikański,1,30.72,4.0,6.0,Do remontu,True,False,2023
590458.0,Gajowa,2,48.3,4.0,4.0,Do remontu,False,False,2024
460000.0,Szewska,1,27.0,2.0,5.0,Do remontu,False,False,1969
599000.0,Św. Wincentego,3,68.0,4.0,5.0,Do remontu,False,False,1920
480000.0,Poleska,2,40.0,2.0,3.0,Do remontu,False,False,1969
609000.0,pl. Dominikański,2,39.57,4.0,4.0,Do remontu,True,False,2026
515000.0,Gajowa,1,34.0,2.0,3.0,Do remontu,True,False,2013
581063.0,Zielna,3,51.65,4.0,4.0,Do remontu,True,False,2025
549000.0,pl. Dominikański,2,31.6,1.0,6.0,Do remontu,True,False,2024
494793.0,Zielna,2,42.29,4.0,4.0,Do remontu,True,False,2025
569000.0,pl. Dominikański,1,32.49,4.0,6.0,Do remontu,True,False,2026
591170.0,pl. Dominikański,2,38.14,6.0,9.0,Do remontu,True,False,2022
598492.0,Zielna,3,60.15,1.0,2.0,Do remontu,True,False,2025
690000.0,pl. Dominikański,2,53.8,3.0,4.0,Do remontu,True,False,1969
649000.0,Zielna,3,49.7,2.0,5.0,Do remontu,True,False,2023
659000.0,pl. Dominikański,3,60.0,9.0,11.0,Do remontu,True,False,1969
623225.0,Gajowa,3,53.5,1.0,2.0,Do remontu,True,False,2024
699000.0,Kozanów,3,70.0,10.0,11.0,Do remontu,False,False,1987
699900.0,Gajowa,3,80.2,4.0,4.0,Do remontu,False,False,1970
673200.0,pl. Dominikański,2,40.8,1.0,6.0,Do remontu,True,False,2024
669000.0,Zielna,3,63.7,3.0,5.0,Do remontu,True,False,2023
620000.0,Gajowa,2,43.0,2.0,5.0,Do remontu,True,False,2009
666995.0,Gajowa,4,70.21,2.0,3.0,Do remontu,True,False,2025
618144.0,Gajowa,3,64.39,2.0,3.0,Do remontu,True,False,2025
645000.0,Wincentego Stysia,3,58.0,3.0,4.0,Do remontu,False,False,1970
670000.0,Kossaka,3,67.9,1.0,4.0,Do remontu,False,False,1910
620075.0,Zielna,3,60.26,2.0,2.0,Do remontu,True,False,2025
615000.0,Dmowskiego,2,36.09,3.0,6.0,Do remontu,True,False,2017
671167.0,Gajowa,3,60.52,2.0,4.0,Do remontu,True,False,2023
639000.0,Gajowa,3,51.0,1.0,5.0,Do remontu,True,False,1962
611100.0,pl. Dominikański,2,31.49,6.0,6.0,Do remontu,True,False,2024
660900.0,pl. Dominikański,3,57.0,3.0,4.0,Do remontu,True,False,2024
620000.0,Huby,3,52.0,1.0,4.0,Do remontu,True,False,1974
615200.0,Rudzka,2,47.4,3.0,3.0,Do remontu,True,False,2025
699600.0,Kossaka,2,53.0,4.0,7.0,Do remontu,True,False,2023
649634.0,Zielna,4,68.56,1.0,2.0,Do remontu,True,False,2025
614250.0,Kossaka,2,45.5,3.0,7.0,Do remontu,False,False,2023
665000.0,pl. Dominikański,4,70.5,2.0,3.0,Do remontu,True,False,2023
640000.0,Zielna,2,52.04,3.0,4.0,Do remontu,True,False,2010
672702.0,Zielna,4,70.44,2.0,2.0,Do remontu,True,False,2025
617100.0,Kossaka,1,33.0,4.0,4.0,Do remontu,True,False,2024
632000.0,pl. Dominikański,2,46.0,1.0,4.0,Do remontu,True,False,2024
664028.0,Kossaka,3,60.92,1.0,4.0,Do remontu,False,False,1909
689825.0,Gajowa,3,52.1,3.0,4.0,Do remontu,True,False,2025
699999.0,Zielna,3,63.0,2.0,3.0,Do remontu,False,False,2018
680000.0,pl. Dominikański,2,52.27,3.0,3.0,Do remontu,True,False,2015
648000.0,Zamkowa,2,50.0,3.0,4.0,Do remontu,False,False,1969
635872.0,Kamieńskiego,3,52.61,3.0,3.0,Do remontu,True,False,2023
745000.0,Zamkowa,3,59.3,3.0,8.0,Do remontu,True,False,2012
734370.0,Rudzka,2,74.98,2.0,2.0,Do remontu,True,False,2024
709000.0,pl. Dominikański,3,61.4,3.0,5.0,Do remontu,True,False,2025
699999.0,Zielna,3,63.0,2.0,3.0,Do remontu,True,False,2018
703020.0,Gajowa,2,48.7,4.0,4.0,Do remontu,True,False,2025
709000.0,Zamkowa,2,41.79,4.0,6.0,Do remontu,False,False,2023
729000.0,pl. Dominikański,3,60.3,1.0,5.0,Do remontu,True,False,2025
727245.0,pl. Dominikański,1,42.0,4.0,4.0,Do remontu,True,False,2024
748000.0,pl. Dominikański,2,50.5,3.0,17.0,Do remontu,True,False,2023
740700.0,Gajowa,2,40.04,4.0,4.0,Do remontu,False,False,2022
727245.0,pl. Dominikański,2,41.2,4.0,4.0,Do remontu,True,False,2023
710000.0,pl. Dominikański,2,41.0,2.0,7.0,Do remontu,False,False,2023
739833.0,Zamkowa,2,39.45,1.0,4.0,Do remontu,False,False,2024
1036728.0,Gajowa,5,89.76,4.0,4.0,Do remontu,False,False,2024
439000.0,Paulińska,1,31.0,4.0,4.0,Do remontu,False,False,1969
1199000.0,pl. Dominikański,4,92.24,1.0,8.0,Do remontu,True,False,2023
999999.0,pl. Dominikański,4,77.35,4.0,4.0,Do remontu,True,False,2023
1150450.0,Kossaka,4,86.5,5.0,7.0,Do remontu,False,False,2023
969000.0,Zamkowa,4,74.0,4.0,4.0,Do remontu,True,False,2023
402225.0,Gajowa,1,30.0,1.0,2.0,Do remontu,True,False,2025
389890.0,pl. Dominikański,1,28.0,1.0,3.0,Do remontu,True,False,2023
1300000.0,Zielna,4,107.6,4.0,4.0,Do remontu,False,False,2023
1025000.0,Kossaka,3,75.5,1.0,5.0,Do remontu,True,False,1997
965900.0,Kossaka,4,74.3,4.0,7.0,Do remontu,True,False,2023
999900.0,pl. Dominikański,3,67.0,4.0,6.0,Do remontu,False,False,2024
3500000.0,Gajowa,3,102.5,45.0,48.0,Do remontu,False,False,1969
1948485.0,Zamkowa,1,79.53,3.0,5.0,Do remontu,True,False,2024
1058157.0,Zielna,4,80.13,4.0,4.0,Do remontu,False,False,2023
1139000.0,pl. Dominikański,3,77.5,4.0,4.0,Do remontu,False,False,2024
299000.0,pl. Dominikański,1,25.5,2.0,3.0,Do remontu,False,False,1969
1058015.0,Opolska,4,98.88,3.0,3.0,Do remontu,True,False,2024
356031.0,Gajowa,1,30.43,2.0,2.0,Do remontu,True,False,2025
425000.0,Borowska,1,32.5,4.0,4.0,Do remontu,False,False,2005
1465660.0,Kossaka,4,110.2,6.0,7.0,Do remontu,True,False,2023
1028000.0,pl. Dominikański,4,77.4,1.0,5.0,Do remontu,True,False,2023
1058662.0,Zielna,4,80.17,4.0,4.0,Do remontu,True,False,2023
0.0,Ruczajowa,2,38.15,4.0,4.0,Do remontu,True,False,2024
349000.0,Gwiaździsta 20,1,24.84,2.0,4.0,Do remontu,True,False,2022
1245000.0,Tęczowa,4,89.0,3.0,6.0,Do remontu,True,False,2017
1051450.0,Gajowa,5,81.0,3.0,5.0,Do remontu,True,False,2025
1149000.0,pl. Dominikański,3,77.4,4.0,6.0,Do remontu,False,False,2024
1300000.0,Zielna,4,107.6,4.0,4.0,Do remontu,False,False,2023
1351350.0,Kossaka,3,100.1,7.0,7.0,Do remontu,False,False,2023
389890.0,Rudzka,2,28.05,1.0,2.0,Do remontu,False,False,1969
399000.0,Wełniana,1,28.0,1.0,6.0,Do remontu,True,False,2020
950000.0,Gajowa,4,118.36,1.0,1.0,Do remontu,True,False,2024
1055983.0,pl. Dominikański,2,81.0,2.0,5.0,Do remontu,True,False,2023
1124500.0,pl. Dominikański,4,86.5,4.0,7.0,Do remontu,True,False,2024
1351350.0,pl. Dominikański,3,100.1,7.0,7.0,Do remontu,True,False,2024
494793.0,Zielna,2,42.29,4.0,4.0,Do remontu,True,False,2025
0.0,Zielna,2,44.08,1.0,5.0,Do remontu,True,False,2025
501600.0,Gajowa,2,37.3,2.0,2.0,Do remontu,True,False,2025
0.0,Zielna,2,45.39,4.0,4.0,Do remontu,True,False,2025
493740.0,pl. Dominikański,2,42.2,4.0,4.0,Do remontu,True,False,2024
493318.0,pl. Dominikański,2,42.2,4.0,4.0,Do remontu,True,False,2024
0.0,Zielna,2,44.08,5.0,5.0,Do remontu,True,False,2025
540000.0,Jemiołowa,3,54.0,2.0,5.0,Do remontu,False,False,1978
519000.0,pl. Dominikański,1,30.72,4.0,8.0,Do remontu,True,False,2023
500000.0,Placu Legionów,2,36.0,8.0,8.0,Do remontu,True,False,1975
0.0,Zielna,2,39.17,3.0,5.0,Do remontu,True,False,2025
529000.0,Zamkowa,1,30.82,2.0,9.0,Do remontu,True,False,2022
549984.0,pl. Dominikański,1,31.49,1.0,6.0,Do remontu,True,False,2024
549000.0,Gajowa,4,68.95,2.0,2.0,Do remontu,True,False,2025
0.0,Zielna,2,45.39,1.0,5.0,Do remontu,True,False,2025
559875.0,Gajowa,2,48.4,1.0,2.0,Do remontu,True,False,2025
561700.0,pl. Dominikański,2,31.49,2.0,6.0,Do remontu,True,False,2024
569000.0,Zielna,2,44.08,4.0,5.0,Do remontu,False,False,2025
0.0,Zielna,2,44.08,3.0,5.0,Do remontu,True,False,2025
538000.0,pl. Dominikański,2,44.11,1.0,5.0,Do remontu,True,False,2025
519000.0,pl. Dominikański,1,34.0,4.0,4.0,Do remontu,False,False,1930
0.0,Zielna,2,44.91,1.0,5.0,Do remontu,True,False,2025
549000.0,Zielna,2,39.17,3.0,5.0,Do remontu,True,False,2025
530525.0,Gajowa,2,37.2,2.0,2.0,Do remontu,True,False,2025
0.0,Zielna,2,39.27,5.0,5.0,Do remontu,True,False,2025
569000.0,Gajowa,2,40.0,4.0,4.0,Do remontu,True,False,1986
0.0,Zielna,2,44.08,3.0,5.0,Do remontu,True,False,2025
519000.0,Zamkowa,2,51.0,4.0,4.0,Do remontu,False,False,1915
559000.0,Zamkowa,1,30.82,2.0,9.0,Do remontu,True,False,2023
495850.0,pl. Dominikański,2,42.2,4.0,4.0,Do remontu,True,False,2024
530525.0,Gajowa,2,37.2,2.0,2.0,Do remontu,True,False,2025
0.0,Zielna,2,44.08,2.0,5.0,Do remontu,True,False,2025
525000.0,Elizy Orzeszkowej,1,38.81,3.0,4.0,Do remontu,True,False,1998
0.0,Kossaka,3,84.96,3.0,7.0,Do remontu,False,False,2022
551924.0,pl. Dominikański,3,51.63,2.0,2.0,Do remontu,True,False,2024
493318.0,pl. Dominikański,2,42.2,4.0,4.0,Do remontu,True,False,2024
0.0,Zielna,2,45.39,4.0,5.0,Do remontu,True,False,2025
607150.0,Gajowa,3,46.6,2.0,2.0,Do remontu,True,False,2025
0.0,Zielna,2,44.08,4.0,5.0,Do remontu,True,False,2025
610000.0,Krzyki Jagodno,2,38.4,2.0,6.0,Do remontu,True,False,2023
579000.0,pl. Dominikański,2,44.0,3.0,5.0,Do remontu,True,False,2025
0.0,Zielna,2,44.91,4.0,5.0,Do remontu,True,False,2025
605900.0,Asfaltowa 6,2,41.5,4.0,4.0,Do remontu,False,False,2025
0.0,Zielna,2,44.08,4.0,5.0,Do remontu,True,False,2025
0.0,Zielna,2,43.96,4.0,4.0,Do remontu,False,False,2025
0.0,Zielna,2,45.39,2.0,5.0,Do remontu,True,False,2025
598492.0,pl. Dominikański,3,60.15,1.0,2.0,Do remontu,True,False,2024
0.0,Zielna,2,44.08,4.0,4.0,Do remontu,False,False,2025
0.0,Zielna,2,44.91,2.0,5.0,Do remontu,True,False,2025
0.0,Zielna,2,46.46,4.0,5.0,Do remontu,True,False,2025
0.0,Zielna,2,45.39,5.0,5.0,Do remontu,True,False,2025
608100.0,Zielna,2,45.79,3.0,3.0,Do remontu,False,False,2023
0.0,Zielna,2,46.46,1.0,5.0,Do remontu,True,False,2025
0.0,Zamkowa,3,54.44,4.0,4.0,Do remontu,True,False,2024
610000.0,pl. Dominikański,3,56.5,4.0,4.0,Do remontu,True,False,2023
0.0,Zielna,2,44.91,4.0,4.0,Do remontu,False,False,2025
0.0,Zielna,2,46.46,5.0,5.0,Do remontu,True,False,2025
610000.0,Kossaka,2,63.58,5.0,5.0,Do remontu,False,False,1893
0.0,Zielna,2,46.47,4.0,4.0,Do remontu,True,False,2025
